,frequency_dry_to_wet_LENS,frequency_dry_to_wet_LENS_quan_0.05,frequency_dry_to_wet_LENS_quan_0.95,frequency_dry_to_wet_CMIP6,frequency_dry_to_wet_CMIP6_quan_0.05,frequency_dry_to_wet_CMIP6_quan_0.95,frequency_dry_to_wet_ERA5,frequency_dry_to_wet_MERRA2,frequency_dry_to_wet_JRA-55,frequency_dry_to_wet_CHIRPS,frequency_dry_to_wet_GPCC,frequency_dry_to_wet_REGEN_LongTermStns,frequency_wet_to_dry_LENS,frequency_wet_to_dry_LENS_quan_0.05,frequency_wet_to_dry_LENS_quan_0.95,frequency_wet_to_dry_CMIP6,frequency_wet_to_dry_CMIP6_quan_0.05,frequency_wet_to_dry_CMIP6_quan_0.95,frequency_wet_to_dry_ERA5,frequency_wet_to_dry_MERRA2,frequency_wet_to_dry_JRA-55,frequency_wet_to_dry_CHIRPS,frequency_wet_to_dry_GPCC,frequency_wet_to_dry_REGEN_LongTermStns,duration_dry_to_wet_LENS,duration_dry_to_wet_LENS_quan_0.05,duration_dry_to_wet_LENS_quan_0.95,duration_dry_to_wet_CMIP6,duration_dry_to_wet_CMIP6_quan_0.05,duration_dry_to_wet_CMIP6_quan_0.95,duration_dry_to_wet_ERA5,duration_dry_to_wet_MERRA2,duration_dry_to_wet_JRA-55,duration_dry_to_wet_CHIRPS,duration_dry_to_wet_GPCC,duration_dry_to_wet_REGEN_LongTermStns,duration_wet_to_dry_LENS,duration_wet_to_dry_LENS_quan_0.05,duration_wet_to_dry_LENS_quan_0.95,duration_wet_to_dry_CMIP6,duration_wet_to_dry_CMIP6_quan_0.05,duration_wet_to_dry_CMIP6_quan_0.95,duration_wet_to_dry_ERA5,duration_wet_to_dry_MERRA2,duration_wet_to_dry_JRA-55,duration_wet_to_dry_CHIRPS,duration_wet_to_dry_GPCC,duration_wet_to_dry_REGEN_LongTermStns,intensity_dry_to_wet_LENS,intensity_dry_to_wet_LENS_quan_0.05,intensity_dry_to_wet_LENS_quan_0.95,intensity_dry_to_wet_CMIP6,intensity_dry_to_wet_CMIP6_quan_0.05,intensity_dry_to_wet_CMIP6_quan_0.95,intensity_dry_to_wet_ERA5,intensity_dry_to_wet_MERRA2,intensity_dry_to_wet_JRA-55,intensity_dry_to_wet_CHIRPS,intensity_dry_to_wet_GPCC,intensity_dry_to_wet_REGEN_LongTermStns,intensity_wet_to_dry_LENS,intensity_wet_to_dry_LENS_quan_0.05,intensity_wet_to_dry_LENS_quan_0.95,intensity_wet_to_dry_CMIP6,intensity_wet_to_dry_CMIP6_quan_0.05,intensity_wet_to_dry_CMIP6_quan_0.95,intensity_wet_to_dry_ERA5,intensity_wet_to_dry_MERRA2,intensity_wet_to_dry_JRA-55,intensity_wet_to_dry_CHIRPS,intensity_wet_to_dry_GPCC,intensity_wet_to_dry_REGEN_LongTermStns
-30,0.3225020325203252,0.2011937669376691,0.45261517615176133,0.35614141414141426,0.221731707317073,0.49936856368563654,0.39147222222222217,0.3678070175438596,0.3843589743589743,0.48843442011205185,0.2946212121212122,0.32460178710178705,0.32833875338753393,0.20676422764227623,0.4588468834688348,0.35606257698940635,0.22024390243902428,0.5001409214092138,0.38133333333333325,0.36599415204678354,0.3836467236467238,0.49386747024904926,0.26370320855614954,0.27694984028317354,19.047246923892295,15.68795812904029,22.210487175614546,18.52909411683273,15.085424922732313,21.73406861512988,18.25791525559352,17.80403953389638,18.511146027549334,17.442020669443934,17.661630339637917,18.541237635886837,18.957397137053416,15.595378120747009,22.175387516034178,18.506890775459826,15.072388817278025,21.76868605639212,18.201803123194345,17.897317745690742,18.666202729077316,17.488868043044015,17.841457519192378,18.158451485474785,3.8642826402180264,3.402074940977262,4.4504090902518945,3.832825056189647,3.3390686643815535,4.405451695791733,3.8739734854743575,3.8667899493490157,3.8744030467937076,3.885057760293707,3.893429216986431,3.834818136602166,3.8676696088823683,3.4189479462123353,4.422120678244799,3.8383732753742983,3.344195288938714,4.398805534828131,3.8495933454712707,3.8585223675021414,3.8753876511440364,3.8897555878394936,3.817883758924792,3.7486265973508965
-32,0.3448380758807588,0.2196883468834685,0.47912059620596187,0.37409706824340977,0.23793224932249304,0.5191084010840106,0.4080555555555555,0.3865497076023391,0.40524216524216516,0.48939933239275357,0.3019741532976828,0.3351573426573426,0.3489376693766938,0.22379268292682908,0.4832940379403796,0.37239960581424003,0.23518157181571803,0.5172493224932246,0.3994444444444443,0.3860233918128654,0.400769230769231,0.4997008035823825,0.27473262032085544,0.28639428472761796,19.213116200623954,16.022480662839463,22.223730920219765,18.77239740499623,15.527798492283848,21.814457126397745,18.559259296401226,18.132705330969657,18.74605313812913,17.5294930942831,17.839737609682686,18.585785954080986,19.161475981904943,15.978118955491588,22.240188391428113,18.807418083855122,15.547549789048823,21.91161166090705,18.562652914898063,18.24435042400776,18.924746016239325,17.86044870501835,18.35331123029609,18.402217176959226,3.8639927007318136,3.445770809702532,4.3766675137382824,3.8374170306238806,3.38403064567609,4.3534796255310955,3.896049504287212,3.886420386243944,3.9057983994952,3.8896531998666735,3.89391066934695,3.852268802369099,3.868608200187657,3.4611142115616307,4.362758436583916,3.844738920206179,3.3887848530536644,4.353060074612279,3.881106829935587,3.8773462380165427,3.9058732797368756,3.897397823129049,3.7963010572948974,3.7489129747694734
-34,0.3681646341463415,0.23856368563685604,0.506490514905149,0.39268095590046814,0.2546043360433603,0.5392140921409211,0.42272222222222217,0.40576023391812854,0.42481481481481476,0.47914292213634335,0.30804558186911135,0.3439892514892514,0.36927235772357725,0.23980081300812986,0.5075311653116534,0.38894407489529453,0.24994850948509476,0.5355040650406502,0.4156666666666666,0.4059064327485379,0.4163247863247865,0.5091474972396024,0.28918640183346045,0.31075325908659235,19.383852659961125,16.39101031660837,22.229013474912012,19.024606190057344,15.957748854718483,21.90455990066883,18.87129446546177,18.49595350279379,19.093435852211254,17.66683002387126,18.36662937565481,18.806455359671208,19.36930281028935,16.334319537939724,22.27151112354241,19.118916260091318,16.015804950992358,22.056043260993093,18.93749656645046,18.634677958598882,19.289665901109743,18.320300953979615,18.92679680028166,18.983363670541618,3.865295474780527,3.4881323204824954,4.3106663230069815,3.8486518792610234,3.4326431274425553,4.314293975113034,3.916568851300577,3.8993679882311256,3.9204241734592937,3.8869814574336354,3.872281902120298,3.872747119686298,3.876979465705081,3.5025349967227286,4.318921632664547,3.8538839566181338,3.4360431895379215,4.316462245263966,3.9103908807910734,3.896262011626363,3.9286871872302274,3.919609790692593,3.798035946307834,3.783631028432417
-36,0.3897161246612466,0.2567073170731704,0.5323265582655825,0.4088943089430894,0.2688644986449864,0.5564444444444442,0.43775,0.42722222222222206,0.44048433048433044,0.4880610507913141,0.33559460147695447,0.3567978934645601,0.3887818428184282,0.2556964769647694,0.5307994579945803,0.40412219758561235,0.2642059620596206,0.5515636856368562,0.4276666666666666,0.42204678362573084,0.42837606837606845,0.5120714738477895,0.3171275783040487,0.32988906155572817,19.543694320399403,16.72138876072641,22.22981465343599,19.303583813600902,16.399167320916685,22.021959826483254,19.229145289537442,18.922963990585803,19.41623030613453,17.955453872208516,18.33125360173737,18.904280769985007,19.585145774328993,16.707971511449397,22.334766147163336,19.43163975992528,16.47659345389094,22.225656584641502,19.271103764212626,19.03661708481023,19.539460107252772,18.701975562576308,19.028332910776104,19.327370435381717,3.8713780420683728,3.5249427447944806,4.266631397524166,3.862549209532253,3.475835832158431,4.287538533673678,3.9326600407921823,3.9167885915806298,3.9390254705822616,3.9043255191248507,3.8788986149701716,3.871128045271312,3.885448659341669,3.537618664049501,4.287118518182317,3.869071020998549,3.4808173726719662,4.294357731533134,3.9385024690999857,3.9176943078592554,3.956545487643451,3.970050736434745,3.821001494380015,3.8139632776094246
-38,0.40885433604336047,0.2718888888888886,0.5547344173441734,0.4217063316087706,0.2808401084010841,0.5697669376693764,0.44486111111111115,0.44222222222222207,0.45156695156695154,0.5009082730135364,0.35317035905271205,0.3708831908831909,0.40527506775067756,0.26856504065040626,0.5507845528455289,0.4161236757822125,0.2760948509485095,0.5639810298102979,0.4365555555555554,0.43821637426900567,0.43672364672364683,0.5120349241401873,0.3442398777692893,0.3498104981438314,19.69724037882049,16.98860526555901,22.267003501876207,19.583843741574817,16.824176991238666,22.174303509406272,19.553323480492345,19.263968376931757,19.687540444416705,18.080585876917926,18.32299477848991,18.88108118929481,19.78139343710238,17.040472204084704,22.39899282681744,19.74060908285104,16.939548576303274,22.400661112957074,19.531243760529374,19.341696502626107,19.670402626811878,18.79969707081051,19.08339523397479,19.386169875353403,3.8823908945882977,3.5573008890250124,4.248885446841615,3.8755951946230685,3.5142521641898563,4.268034466809499,3.948838209648657,3.9289305266185433,3.955178495982166,3.9255966217677773,3.896093823258372,3.878498834013765,3.8952377488644694,3.566066520198897,4.2662311986019805,3.884087269541794,3.5208294077708957,4.278696159424385,3.9652176955159635,3.9326184999856775,3.974406979143894,4.0127508189609555,3.823109172727098,3.8438152568401343
-40,0.4248807588075881,0.2851639566395662,0.5732560975609754,0.4312983493471298,0.28963956639566407,0.5795799457994576,0.4524722222222223,0.4507017543859648,0.4572649572649572,0.5137471884840308,0.3689075630252101,0.38847578347578343,0.4200237127371274,0.28135907859078574,0.5681111111111115,0.4251800936191181,0.284639566395664,0.5731300813008127,0.4426944444444443,0.44845029239766065,0.4406837606837608,0.5185739991003148,0.3656302521008401,0.3807027540360873,19.83694603917969,17.242450454043297,22.30837729436176,19.834533506086096,17.193047065030523,22.306310590148342,19.745995172587143,19.55715301813167,19.91432659995474,18.467325105949183,18.314805112604486,18.638738571379214,19.963002240363153,17.353672952439126,22.44538012142263,20.004229777173634,17.33202912717135,22.540828615194457,19.695891451531914,19.61752606791869,19.830397323188215,19.01024247078143,19.078224937099947,19.520829925048215,3.8935772521082437,3.5844688941531007,4.236317457607993,3.885173267735876,3.5415808999833858,4.255166314510862,3.9665907186517724,3.94115889635724,3.964524719388404,3.9499240418461383,3.905733928091879,3.912527560879154,3.9054596188171624,3.591715444574646,4.25476723822335,3.893948460451064,3.548643829594304,4.26738785000504,3.9890131847713857,3.9529321604255365,3.9903740434909127,4.033603531252321,3.835021960320913,3.871681594897977
-42,0.43829945799458003,0.29579539295392937,0.5883333333333332,0.43826361172702627,0.2962981029810301,0.5863116531165308,0.46025000000000005,0.45885964912280697,0.46282051282051273,0.5165542060278904,0.3843977591036415,0.4075498575498575,0.4323672086720867,0.29089566395663935,0.5824728997289975,0.4322606553338261,0.2917994579945801,0.5813306233062328,0.4481666666666665,0.45678362573099407,0.44931623931623943,0.495591542959964,0.37876750700280093,0.40681386514719836,19.989132613517384,17.5001972147909,22.366708932263336,20.050845348389764,17.519930363649685,22.431622862012116,19.85765757244539,19.750154365961198,20.06816135213751,18.87733881014481,18.67082505562443,18.890448340549767,20.127327594443912,17.62201724944762,22.502521444708645,20.211676086392195,17.638501149510965,22.647373852453335,19.906557940267675,19.779571068585284,20.015922326481085,18.891110808042352,19.083506345506358,19.68520832442661,3.905921280274077,3.611834157801244,4.231276459960664,3.893138592624672,3.5632559512956195,4.246304424347064,3.977668819576347,3.947236401613325,3.969427614402217,3.9505284434985173,3.893879676588826,3.9265807937452437,3.914950164808323,3.6141495582333505,4.2450405197149985,3.900614192937028,3.5703051431055544,4.257036013020536,3.998425916537294,3.967883443589957,3.9965382897475568,4.072645213380018,3.795222715900172,3.882479648494348
-44,0.44844308943089434,0.3038279132791326,0.6004471544715446,0.44315348608031524,0.3011273712737131,0.5915962059620593,0.46377777777777784,0.46391812865497073,0.4674928774928773,0.4397660818713452,0.3881792717086835,0.4103703703703703,0.44154132791327916,0.2982384823848237,0.5934796747967482,0.4376304508499631,0.2968211382113824,0.5873468834688345,0.4526944444444443,0.45874269005847945,0.45623931623931635,0.4014619883040935,0.38901960784313705,0.4178395061728393,20.13373453794097,17.733125793413024,22.42687435277122,20.246866817907243,17.80032202150186,22.559414278015517,20.023657516938624,19.91437404804401,20.15618829372734,19.501170812335946,18.637087836494352,18.881239301725344,20.288098158705083,17.898287091611493,22.58438523289287,20.38628202231557,17.90807610085953,22.740895125964766,20.08222965555765,19.936739552367932,20.13251135690051,19.016040305877304,19.144073500573512,19.26966691284674,3.9159378627375965,3.632600794046766,4.227937206099627,3.899307259534307,3.582116084977148,4.240971257923637,3.993717529507798,3.9603210942397737,3.9877989393225564,3.893687408246163,3.914522096124364,3.926519269966199,3.9217611131925425,3.633570245838573,4.235497664439651,3.9062344190942273,3.5872357261791183,4.24795324754577,4.0103206291469435,3.981152653161827,4.01189483659002,3.987903685196534,3.786433115228316,3.8982847573748467
-46,0.45644376693766936,0.3097750677506773,0.6105718157181571,0.44841340231584126,0.3060379403794042,0.5974579945799455,0.46294444444444444,0.4621929824561403,0.46698005698005685,,0.352296918767507,0.3758024691358024,0.4478665311653117,0.30386178861788604,0.6012289972899731,0.44229761024882985,0.30043902439024417,0.5927262872628724,0.45441666666666647,0.4616081871345028,0.46404558404558416,,0.37431372549019587,0.3943827160493826,20.262215316890646,17.938870421193936,22.483743967044376,20.38348744406423,18.01035898633434,22.643618205490043,20.107557569696752,19.96307661282025,20.18722054916982,,19.1622666854232,18.839365045377402,20.408714606344745,18.096839039543276,22.630555040043717,20.510074895536718,18.120527244655623,22.79997317595595,20.175082679866073,20.009645467332344,20.27421066199258,,18.840023730898743,19.407067876081037,3.9271574841979118,3.651205465065324,4.227540045931309,3.9041225548585063,3.597768216250789,4.235696925580472,4.012646924891291,3.972229462955013,4.005465101379934,,3.851716887988461,3.939415853715022,3.9310943279580175,3.6523394359206764,4.23349847541502,3.908762952979766,3.599958625410176,4.238756894770762,4.016216812335654,3.9935919233627737,4.0162308323095335,,3.7967970047370936,3.9473378320547186
-48,0.4622520325203252,0.315452574525745,0.6169227642276421,0.45415077605321497,0.3108482384823852,0.6037235772357721,0.46361111111111114,0.4611111111111111,0.4656410256410255,,0.33200280112044817,0.37148148148148136,0.45256978319783203,0.3083455284552844,0.6062168021680219,0.447878787878788,0.3048997289972903,0.5987181571815715,0.4500833333333331,0.4620467836257309,0.4607977207977209,,0.34519607843137234,0.41907407407407393,20.355001837231086,18.11061104302481,22.5236673876136,20.460058076889155,18.150136960604534,22.665029833176295,20.192720380685316,20.02273407959053,20.247030395441726,,19.502517809299324,18.807631383251586,20.494153064098004,18.25960492991797,22.664348388654584,20.58202625499402,18.253091844366704,22.810971607302005,20.300990921588834,20.07788888078558,20.396713068702013,,18.915852818477827,19.728511480349717,3.9364679557178466,3.666957435785357,4.226801800425219,3.909367644970241,3.610555801898705,4.231091743722592,4.025113521621931,3.988784723930993,4.018486255416188,,3.8228272257962765,3.9621547314292678,3.9385497288191327,3.6704405206819355,4.2306845457153015,3.9116000807671627,3.6104238823451498,4.233002968218524,4.0181984182637045,4.004435572541352,4.02365267030058,,3.816546498060385,3.9538596897230427
-50,0.4663441734417344,0.3188563685636854,0.622172086720867,0.4593072185267306,0.31470460704607084,0.61020325203252,0.46019444444444446,0.46210526315789474,0.46965811965811954,,0.33872549019607845,0.4372222222222221,0.4559966124661247,0.31106504065040624,0.610048780487805,0.4536067997043608,0.31033604336043386,0.6050569105691054,0.44813888888888864,0.4606725146198829,0.4633903133903135,,0.35990196078431347,0.4630555555555554,20.39501472037148,18.190658255409755,22.519299502499123,20.505083264730445,18.248192748583424,22.678495009250266,20.35593011001866,20.147455538897727,20.35105405092266,,19.434400562400565,18.753458595907883,20.538132939178794,18.334608952018204,22.67393486991225,20.6166157520644,18.326580358358324,22.807041604611342,20.492373188138142,20.208754171147604,20.52466073188097,,19.055438822751334,19.651404137075705,3.9449024611770973,3.6801577493828335,4.230101859212124,3.9154999883523693,3.623726893530687,4.230811144694683,4.032874341681278,4.0042252876010025,4.033340093585671,,3.7935790065601633,3.959260765754813,3.9443859647608877,3.680047377819458,4.23083606437386,3.9170853941161834,3.621680439988424,4.230545191057313,4.0121481314432925,4.010777574646383,4.027281750006188,,3.829422272224104,4.014289931867334
-52,0.46905487804878043,0.3213672086720865,0.6253075880758806,0.46185267307218514,0.31605149051490544,0.613663956639566,0.45458333333333334,0.4644736842105263,0.4695441595441594,,,,0.4587771002710028,0.3133766937669374,0.613079945799458,0.45738851933973895,0.313138211382114,0.608623306233062,0.44663888888888864,0.4603216374269004,0.4589458689458691,,,,20.407137101842963,18.242192805609474,22.505327389546217,20.54465322168112,18.30306355352672,22.69623639398822,20.443963608969494,20.20254928649528,20.388224780786352,,,,20.54325912817859,18.36684037981169,22.657961555065526,20.630401489844402,18.385766625251964,22.78531529636082,20.60873270227343,20.33641949744271,20.590252797844315,,,,3.9493701617896373,3.686638019261231,4.231654146683827,3.9207324873688365,3.6318253791289155,4.232092075910281,4.043461472846179,4.0254258241580265,4.047481601581292,,,,3.9485295001151517,3.689702954949782,4.229811511469158,3.923489636111391,3.631566531441066,4.2320424528368585,4.011532338527081,4.019589098682515,4.032624451949485,,,
-54,0.46854945799457987,0.32070731707317046,0.6256653116531163,0.46034639073663447,0.314457994579946,0.6122791327913275,0.4535277777777778,0.4649122807017544,0.46831908831908814,,,,0.4601334688346884,0.31547289972899706,0.6148360433604334,0.4583227395910324,0.31405962059620607,0.6093089430894305,0.4418333333333331,0.4611111111111109,0.4522222222222223,,,,20.42180244019803,18.267835699722898,22.505619973949585,20.56655879099068,18.345378078228617,22.698514483688854,20.501467339005426,20.216447715964396,20.4277913897112,,,,20.53669899010165,18.368854300203466,22.633123869044926,20.6390972821039,18.42032716866576,22.770284194248426,20.68696652837393,20.3609887346529,20.658256940903428,,,,3.9527287600867895,3.6903742922697504,4.2349722774193665,3.922450066343349,3.6327978301308343,4.2318261449559245,4.041943948822793,4.043268001223486,4.056102047034483,,,,3.953203770395487,3.6963002310403987,4.232828661332388,3.927090997999654,3.637861807852774,4.233834389521833,4.005514910732275,4.027426601023701,4.030464877671541,,,
-56,0.46395596205962053,0.31761111111111084,0.6191842818428182,0.4543976348854396,0.30828184281842824,0.606325203252032,0.45188888888888895,0.46578947368421053,0.47002849002848984,,,,0.4582811653116532,0.31410298102980994,0.6114037940379401,0.45568366592756854,0.31103794037940374,0.6065745257452569,0.43283333333333307,0.4542982456140349,0.44088319088319095,,,,20.451302896331523,18.294655841456045,22.53965761997047,20.607550813185153,18.39708952025721,22.72628754343433,20.594287469156455,20.33660286494243,20.54814089463938,,,,20.54851142051511,18.39173969171469,22.63343500989012,20.654801389328636,18.437868532384375,22.77938278667484,20.80537193088638,20.48933041660443,20.77125620899878,,,,3.9548262108266345,3.6936567908664744,4.237041531780077,3.922020506589401,3.6318305028778535,4.231845073931974,4.0339705272962565,4.04408827129407,4.0497550213171305,,,,3.957512511438192,3.701942141443999,4.235963243653854,3.9308231811419057,3.6400201807779804,4.238362409489644,4.0012629687496135,4.020709729052951,4.028973237299712,,,
-58,0.4553353658536584,0.30976151761517584,0.6098008130081297,0.4455358462675534,0.29991869918699177,0.5975121951219505,0.44300000000000006,0.45847953216374276,0.46287749287749264,,,,0.4534817073170732,0.30942953929539263,0.6057222222222218,0.4496989406257701,0.3048997289972898,0.6007127371273708,0.43074999999999974,0.44576023391812847,0.4441025641025642,,,,20.51066163011933,18.363041469145436,22.59274740242117,20.675234585579243,18.45115391419834,22.81186426747848,20.62852395222525,20.409528422701307,20.602314769381707,,,,20.580713294627863,18.405445278667205,22.65914319215383,20.692481011259403,18.472083807724854,22.829260190712052,20.88187547379425,20.571093461016357,20.845742543747207,,,,3.9551589102011393,3.693775986371773,4.2387677210011665,3.919531298992915,3.6271648018707063,4.23235976919698,4.023172047891816,4.043214925543771,4.044022777456738,,,,3.961935715515334,3.7060393686645194,4.241992066675082,3.932112012792911,3.6390287367127456,4.242689258664359,3.993271790346604,4.024707604542386,4.019010887495536,,,
-60,0.4439065040650405,0.3001775067750674,0.5964363143631433,0.4358802660753878,0.2919837398373981,0.5866314363143627,0.4354444444444445,0.4506725146198831,0.448262108262108,,,,0.44649254742547434,0.30272899728997255,0.5976138211382109,0.44171125893077123,0.2970867208672083,0.5923685636856364,0.42738888888888865,0.4387426900584793,0.43811965811965825,,,,20.62984849688635,18.483672247116203,22.711100362991033,20.758954098015444,18.526478453999584,22.898254599237458,20.651348123945798,20.44257698792273,20.66228065148897,,,,20.650787684261363,18.465199677312068,22.748897526531653,20.75579627398098,18.535532642394568,22.893883365523692,20.855921519724582,20.5224962880949,20.81900279152738,,,,3.949202277966828,3.685918761650872,4.234142479915676,3.9149330469727026,3.6214382745298295,4.230457662376982,4.009553940431364,4.03103112055794,4.022436733719864,,,,3.9628628823000565,3.706001876636139,4.2428852962166195,3.9289658901816398,3.6351330369140555,4.241225367473148,3.9929093379632654,4.0269582124512135,4.0159888330650215,,,
-62,0.43037195121951205,0.2892032520325199,0.5811111111111108,0.42647006651884684,0.284333333333333,0.5762466124661242,0.4271666666666667,0.436842105263158,0.4326495726495724,,,,0.43640582655826565,0.29400948509485053,0.5862953929539291,0.4334510963291452,0.289745257452574,0.5835609756097557,0.421222222222222,0.4282456140350875,0.43173789173789195,,,,20.7349102363187,18.55207497930694,22.835834111299334,20.802313469618078,18.55410993338371,22.963814976906605,20.68125617090095,20.470935269994374,20.74617644479621,,,,20.707683660137665,18.5154430301368,22.82351175091603,20.79373916379374,18.54118673689218,22.962865227397465,20.833585528656354,20.543074136277752,20.84070003056365,,,,3.933229684663087,3.6679160220546194,4.219217920117531,3.9003463135695244,3.6034850412568917,4.218512824084979,3.988708728554356,4.009915501976656,3.996774085535467,,,,3.951566054203236,3.6901957264733967,4.235099174558254,3.9150783046802697,3.619128259304441,4.230340720405045,3.9793283682442175,4.014279626252311,4.003338702556333,,,
-64,0.4160331978319781,0.27821138211382074,0.5628319783197828,0.41783789110618363,0.27685907859078546,0.5671463414634141,0.4195833333333333,0.4240058479532165,0.4208262108262106,,,,0.42421070460704613,0.28419241192411876,0.5709146341463409,0.42532446415373254,0.28281842818428127,0.5747127371273709,0.41944444444444423,0.41789473684210504,0.42729344729344754,,,,20.75369707966665,18.500132093139616,22.914788546569728,20.758859242195587,18.45104868019852,22.97351364618148,20.702242687514623,20.4668384121922,20.79688370754942,,,,20.697633122371958,18.444677158933413,22.866249219130996,20.745434331482063,18.437386274822682,22.951887737411123,20.811779978531035,20.569028344671764,20.818555334276645,,,,3.903033969265056,3.6318424931074844,4.19570228907568,3.874685003384906,3.570069536364396,4.201922184343885,3.9614100233337433,3.9800153125727187,3.9643726304913294,,,,3.9247427901457663,3.6574512828751766,4.213413349098181,3.8912241251324673,3.5869331218983973,4.215479900070426,3.9644789187309493,3.9997795909360088,3.9894621235757457,,,
-66,0.40216327913279115,0.2659268292682923,0.5472235772357719,0.4096974624291696,0.2701626016260158,0.558252032520325,0.4112222222222222,0.4076608187134504,0.4101709401709399,,,,0.4110657181571816,0.2721788617886174,0.55680487804878,0.41766986942596707,0.27686178861788563,0.565872628726287,0.42361111111111094,0.4115789473684208,0.42826210826210853,,,,20.653154287608714,18.29957958860778,22.894360045329705,20.606082919474325,18.198505007082577,22.905675035873642,20.416631675322765,20.311713414192866,20.56642557382345,,,,20.591665515197004,18.260442720342784,22.849129345147706,20.602059224989034,18.2230988129652,22.85798054414451,20.68274377895911,20.50337834166845,20.649310738544433,,,,3.8564228540835113,3.5763370069112206,4.162905488089812,3.835597258226973,3.518430571644277,4.174389702770639,3.935819837470534,3.9495626932431733,3.9359707157743515,,,,3.880698879099295,3.6029870123480907,4.180902831855916,3.8538991730983727,3.5399805959077533,4.188902335965717,3.9443717672991534,3.9822419818809522,3.972030184922464,,,
-68,0.38927506775067733,0.2554932249322491,0.5322859078590781,0.4027085489036708,0.2652384823848234,0.5491327913279132,0.40874999999999995,0.39885964912280714,0.4073504273504271,,,,0.3979336043360434,0.26132791327913235,0.5418184281842814,0.4099536831731954,0.27123035230352244,0.5560704607046069,0.42052777777777756,0.4009941520467834,0.4192592592592595,,,,20.397069231613656,17.888216601936442,22.76634377686948,20.352640126597823,17.843284036395495,22.768242008311365,20.037509260586457,20.003585793036727,20.23105897982058,,,,20.355859834369415,17.90731392416519,22.739300376044685,20.37554440505041,17.88050704656115,22.723621163973288,20.41959786222455,20.319910139118573,20.40795454369644,,,,3.796852023145722,3.501810055752248,4.121721363854405,3.7869301934967625,3.454403242533859,4.141249141327494,3.9081520216704604,3.912307794938576,3.9078286488627185,,,,3.820032363807107,3.525628205504066,4.142306493877032,3.806068989085704,3.4764520100480265,4.158024587773344,3.9243655936376474,3.9491476751993617,3.9451816011443412,,,
-70,0.377522357723577,0.24630758807588055,0.5178035230352299,0.39633899975363385,0.25977777777777733,0.54110027100271,0.4019722222222222,0.3853216374269007,0.4036182336182334,,,,0.3845914634146342,0.2506978319783193,0.5275243902439021,0.4030716925351072,0.2661571815718151,0.5472249322493223,0.4174444444444442,0.39114035087719273,0.4101424501424504,,,,20.077443801948032,17.414586904059632,22.59023220982919,20.038926489040886,17.390097164472504,22.571435793793384,19.70166674673588,19.743013356324866,19.796207668015892,,,,20.058971439950056,17.480724622323162,22.576964022310268,20.080975706278764,17.45420094226809,22.54990726355575,20.05372559573115,20.15842730959541,20.117672827082146,,,,3.727618141363111,3.4148822610379606,4.076381184638856,3.7274124992727296,3.374578338207166,4.102671368886295,3.882103796640773,3.8844453058597797,3.8917513951245177,,,,3.7462919770291934,3.4353139403005075,4.092112791343723,3.7491093875494252,3.397649902666016,4.121616095544808,3.890705293936013,3.9153438338566695,3.9132360768153434,,,
-72,0.36878455284552825,0.23780216802168003,0.5085365853658533,0.3903996058142399,0.25470460704607,0.5336287262872629,0.3985,0.37593567251461996,0.39980056980056955,,,,0.37472696476964773,0.24390514905149008,0.5159119241192409,0.39671495442227156,0.2615718157181566,0.5388753387533873,0.4131111111111109,0.3842397660818711,0.40256410256410274,,,,19.74960985959047,16.972310960462703,22.389232394106386,19.719103621470943,16.936427553809803,22.365667122186494,19.424893587130228,19.477023157042183,19.403796771947768,,,,19.75357402806081,17.03405230195995,22.39513548190565,19.777106385518643,17.017591568851305,22.350415773041245,19.628366223873954,19.832836525367693,19.68068803049456,,,,3.6692613110979226,3.337083585092513,4.041659239908813,3.671784451117549,3.298285499703606,4.070420420295315,3.862887972023383,3.854187837192937,3.8806899981802654,,,,3.681451984489822,3.3546947590250316,4.051445699066068,3.694122403817219,3.3200689135273116,4.089248166126022,3.8716688677321716,3.887376555519842,3.8886323074471356,,,
-74,0.36072222222222194,0.23119512195121936,0.4990704607046067,0.3851116038433111,0.2500514905149047,0.5264010840108401,0.3945,0.3673391812865498,0.3949287749287747,,,,0.36576626016260166,0.2361097560975606,0.5062452574525742,0.3907386055678739,0.25662330623306173,0.5321138211382112,0.40822222222222193,0.37616959064327465,0.3944444444444446,,,,19.459454949776404,16.57176155744035,22.198523372609912,19.4513023043815,16.55653971624357,22.203538551684918,19.160972100960546,19.364879470030782,19.19894991370414,,,,19.485421330449444,16.669052272413495,22.233197641919062,19.526519930514027,16.6453528145027,22.232656952417535,19.15704098247862,19.537499981550088,19.281974866195934,,,,3.620683626477787,3.2729857167587806,4.014365305854919,3.6230445262363427,3.231950548067129,4.040944129207543,3.8433024598733,3.8369845307454753,3.8771953813502935,,,,3.6270134333683446,3.28694272437373,4.01938167990149,3.644209208456092,3.250399536185535,4.057723327779978,3.8528182614907487,3.862732711807192,3.857237437811592,,,
